960G	960	G	Bandit Blues	PROGRAMMING	https://codeforces.com/problemset/problem/960/G	\N	\N	\N
960H	960	H	Santa's Gift	PROGRAMMING	https://codeforces.com/problemset/problem/960/H	\N	\N	\N
961A	961	A	Tetris	PROGRAMMING	https://codeforces.com/problemset/problem/961/A	\N	\N	\N
961B	961	B	Lecture Sleep	PROGRAMMING	https://codeforces.com/problemset/problem/961/B	\N	\N	\N
961C	961	C	Chessboard	PROGRAMMING	https://codeforces.com/problemset/problem/961/C	\N	\N	\N
961D	961	D	Pair Of Lines	PROGRAMMING	https://codeforces.com/problemset/problem/961/D	\N	\N	\N
961E	961	E	Tufurama	PROGRAMMING	https://codeforces.com/problemset/problem/961/E	\N	\N	\N
961F	961	F	k-substrings	PROGRAMMING	https://codeforces.com/problemset/problem/961/F	\N	\N	\N
961G	961	G	Partitions	PROGRAMMING	https://codeforces.com/problemset/problem/961/G	\N	\N	\N
962A	962	A	Equator	PROGRAMMING	https://codeforces.com/problemset/problem/962/A	\N	\N	\N
962B	962	B	Students in Railway Carriage	PROGRAMMING	https://codeforces.com/problemset/problem/962/B	\N	\N	\N
962C	962	C	Make a Square	PROGRAMMING	https://codeforces.com/problemset/problem/962/C	\N	\N	\N
962D	962	D	Merge Equals	PROGRAMMING	https://codeforces.com/problemset/problem/962/D	\N	\N	\N
962E	962	E	Byteland, Berland and Disputed Cities	PROGRAMMING	https://codeforces.com/problemset/problem/962/E	\N	\N	\N
962F	962	F	Simple Cycles Edges	PROGRAMMING	https://codeforces.com/problemset/problem/962/F	\N	\N	\N
962G	962	G	Visible Black Areas	PROGRAMMING	https://codeforces.com/problemset/problem/962/G	\N	\N	\N
963A	963	A	Alternating Sum	PROGRAMMING	https://codeforces.com/problemset/problem/963/A	\N	\N	\N
963B	963	B	Destruction of a Tree	PROGRAMMING	https://codeforces.com/problemset/problem/963/B	\N	\N	\N
963C	963	C	Cutting Rectangle	PROGRAMMING	https://codeforces.com/problemset/problem/963/C	\N	\N	\N
963D	963	D	Frequency of String	PROGRAMMING	https://codeforces.com/problemset/problem/963/D	\N	\N	\N
963E	963	E	Circles of Waiting	PROGRAMMING	https://codeforces.com/problemset/problem/963/E	\N	\N	\N
964A	964	A	Splits	PROGRAMMING	https://codeforces.com/problemset/problem/964/A	\N	\N	\N
964B	964	B	Messages	PROGRAMMING	https://codeforces.com/problemset/problem/964/B	\N	\N	\N
965A	965	A	Paper Airplanes	PROGRAMMING	https://codeforces.com/problemset/problem/965/A	\N	\N	\N
965B	965	B	Battleship	PROGRAMMING	https://codeforces.com/problemset/problem/965/B	\N	\N	\N
965C	965	C	Greedy Arkady	PROGRAMMING	https://codeforces.com/problemset/problem/965/C	\N	\N	\N
965D	965	D	Single-use Stones	PROGRAMMING	https://codeforces.com/problemset/problem/965/D	\N	\N	\N
965E	965	E	Short Code	PROGRAMMING	https://codeforces.com/problemset/problem/965/E	\N	\N	\N
967A	967	A	Mind the Gap	PROGRAMMING	https://codeforces.com/problemset/problem/967/A	\N	\N	\N
967B	967	B	Watering System	PROGRAMMING	https://codeforces.com/problemset/problem/967/B	\N	\N	\N
975A	975	A	Aramic script	PROGRAMMING	https://codeforces.com/problemset/problem/975/A	\N	\N	\N
975B	975	B	Mancala	PROGRAMMING	https://codeforces.com/problemset/problem/975/B	\N	\N	\N
975C	975	C	Valhalla Siege	PROGRAMMING	https://codeforces.com/problemset/problem/975/C	\N	\N	\N
975D	975	D	Ghosts	PROGRAMMING	https://codeforces.com/problemset/problem/975/D	\N	\N	\N
975E	975	E	Hag's Khashba	PROGRAMMING	https://codeforces.com/problemset/problem/975/E	\N	\N	\N
976A	976	A	Minimum Binary Number	PROGRAMMING	https://codeforces.com/problemset/problem/976/A	\N	\N	\N
976B	976	B	Lara Croft and the New Game	PROGRAMMING	https://codeforces.com/problemset/problem/976/B	\N	\N	\N
976C	976	C	Nested Segments	PROGRAMMING	https://codeforces.com/problemset/problem/976/C	\N	\N	\N
976D	976	D	Degree Set	PROGRAMMING	https://codeforces.com/problemset/problem/976/D	\N	\N	\N
976E	976	E	Well played!	PROGRAMMING	https://codeforces.com/problemset/problem/976/E	\N	\N	\N
976F	976	F	Minimal k-covering	PROGRAMMING	https://codeforces.com/problemset/problem/976/F	\N	\N	\N
977A	977	A	Wrong Subtraction	PROGRAMMING	https://codeforces.com/problemset/problem/977/A	\N	\N	\N
977B	977	B	Two-gram	PROGRAMMING	https://codeforces.com/problemset/problem/977/B	\N	\N	\N
977C	977	C	Less or Equal	PROGRAMMING	https://codeforces.com/problemset/problem/977/C	\N	\N	\N
977D	977	D	Divide by three, multiply by two	PROGRAMMING	https://codeforces.com/problemset/problem/977/D	\N	\N	\N
977E	977	E	Cyclic Components	PROGRAMMING	https://codeforces.com/problemset/problem/977/E	\N	\N	\N
977F	977	F	Consecutive Subsequence	PROGRAMMING	https://codeforces.com/problemset/problem/977/F	\N	\N	\N
978A	978	A	Remove Duplicates	PROGRAMMING	https://codeforces.com/problemset/problem/978/A	\N	\N	\N
978B	978	B	File Name	PROGRAMMING	https://codeforces.com/problemset/problem/978/B	\N	\N	\N
978C	978	C	Letters	PROGRAMMING	https://codeforces.com/problemset/problem/978/C	\N	\N	\N
978D	978	D	Almost Arithmetic Progression	PROGRAMMING	https://codeforces.com/problemset/problem/978/D	\N	\N	\N
978E	978	E	Bus Video System	PROGRAMMING	https://codeforces.com/problemset/problem/978/E	\N	\N	\N
978F	978	F	Mentors	PROGRAMMING	https://codeforces.com/problemset/problem/978/F	\N	\N	\N
978G	978	G	Petya's Exams	PROGRAMMING	https://codeforces.com/problemset/problem/978/G	\N	\N	\N
979A	979	A	Pizza, Pizza, Pizza!!!	PROGRAMMING	https://codeforces.com/problemset/problem/979/A	\N	\N	\N
979B	979	B	Treasure Hunt	PROGRAMMING	https://codeforces.com/problemset/problem/979/B	\N	\N	\N
979C	979	C	Kuro and Walking Route	PROGRAMMING	https://codeforces.com/problemset/problem/979/C	\N	\N	\N
979D	979	D	Kuro and GCD and XOR and SUM	PROGRAMMING	https://codeforces.com/problemset/problem/979/D	\N	\N	\N
979E	979	E	Kuro and Topological Parity	PROGRAMMING	https://codeforces.com/problemset/problem/979/E	\N	\N	\N
980A	980	A	Links and Pearls	PROGRAMMING	https://codeforces.com/problemset/problem/980/A	\N	\N	\N
980B	980	B	Marlin	PROGRAMMING	https://codeforces.com/problemset/problem/980/B	\N	\N	\N
980C	980	C	Posterized	PROGRAMMING	https://codeforces.com/problemset/problem/980/C	\N	\N	\N
980D	980	D	Perfect Groups	PROGRAMMING	https://codeforces.com/problemset/problem/980/D	\N	\N	\N
980E	980	E	The Number Games	PROGRAMMING	https://codeforces.com/problemset/problem/980/E	\N	\N	\N
980F	980	F	Cactus to Tree	PROGRAMMING	https://codeforces.com/problemset/problem/980/F	\N	\N	\N
981A	981	A	Antipalindrome	PROGRAMMING	https://codeforces.com/problemset/problem/981/A	\N	\N	\N
981B	981	B	Businessmen Problems	PROGRAMMING	https://codeforces.com/problemset/problem/981/B	\N	\N	\N
981C	981	C	Useful Decomposition	PROGRAMMING	https://codeforces.com/problemset/problem/981/C	\N	\N	\N
981D	981	D	Bookshelves	PROGRAMMING	https://codeforces.com/problemset/problem/981/D	\N	\N	\N
981E	981	E	Addition on Segments	PROGRAMMING	https://codeforces.com/problemset/problem/981/E	\N	\N	\N
981F	981	F	Round Marriage	PROGRAMMING	https://codeforces.com/problemset/problem/981/F	\N	\N	\N
981G	981	G	Magic multisets	PROGRAMMING	https://codeforces.com/problemset/problem/981/G	\N	\N	\N
981H	981	H	K Paths	PROGRAMMING	https://codeforces.com/problemset/problem/981/H	\N	\N	\N
982A	982	A	Row	PROGRAMMING	https://codeforces.com/problemset/problem/982/A	\N	\N	\N
982B	982	B	Bus of Characters	PROGRAMMING	https://codeforces.com/problemset/problem/982/B	\N	\N	\N
982C	982	C	Cut 'em all!	PROGRAMMING	https://codeforces.com/problemset/problem/982/C	\N	\N	\N
982D	982	D	Shark	PROGRAMMING	https://codeforces.com/problemset/problem/982/D	\N	\N	\N
982E	982	E	Billiard	PROGRAMMING	https://codeforces.com/problemset/problem/982/E	\N	\N	\N
982F	982	F	The Meeting Place Cannot Be Changed	PROGRAMMING	https://codeforces.com/problemset/problem/982/F	\N	\N	\N
983A	983	A	Finite or not?	PROGRAMMING	https://codeforces.com/problemset/problem/983/A	\N	\N	\N
983B	983	B	XOR-pyramid	PROGRAMMING	https://codeforces.com/problemset/problem/983/B	\N	\N	\N
983C	983	C	Elevator	PROGRAMMING	https://codeforces.com/problemset/problem/983/C	\N	\N	\N
983D	983	D	Arkady and Rectangles	PROGRAMMING	https://codeforces.com/problemset/problem/983/D	\N	\N	\N
983E	983	E	NN country	PROGRAMMING	https://codeforces.com/problemset/problem/983/E	\N	\N	\N
984A	984	A	Game	PROGRAMMING	https://codeforces.com/problemset/problem/984/A	\N	\N	\N
984B	984	B	Minesweeper	PROGRAMMING	https://codeforces.com/problemset/problem/984/B	\N	\N	\N
985A	985	A	Chess Placing	PROGRAMMING	https://codeforces.com/problemset/problem/985/A	\N	\N	\N
985B	985	B	Switches and Lamps	PROGRAMMING	https://codeforces.com/problemset/problem/985/B	\N	\N	\N
985C	985	C	Liebig's Barrels	PROGRAMMING	https://codeforces.com/problemset/problem/985/C	\N	\N	\N
985D	985	D	Sand Fortress	PROGRAMMING	https://codeforces.com/problemset/problem/985/D	\N	\N	\N
985E	985	E	Pencils and Boxes	PROGRAMMING	https://codeforces.com/problemset/problem/985/E	\N	\N	\N
985F	985	F	Isomorphic Strings	PROGRAMMING	https://codeforces.com/problemset/problem/985/F	\N	\N	\N
985G	985	G	Team Players	PROGRAMMING	https://codeforces.com/problemset/problem/985/G	\N	\N	\N
986A	986	A	Fair	PROGRAMMING	https://codeforces.com/problemset/problem/986/A	\N	\N	\N
986B	986	B	Petr and Permutations	PROGRAMMING	https://codeforces.com/problemset/problem/986/B	\N	\N	\N
986C	986	C	AND Graph	PROGRAMMING	https://codeforces.com/problemset/problem/986/C	\N	\N	\N
986D	986	D	Perfect Encoding	PROGRAMMING	https://codeforces.com/problemset/problem/986/D	\N	\N	\N
986E	986	E	Prince's Problem	PROGRAMMING	https://codeforces.com/problemset/problem/986/E	\N	\N	\N
986F	986	F	Oppa Funcan Style Remastered	PROGRAMMING	https://codeforces.com/problemset/problem/986/F	\N	\N	\N
987A	987	A	Infinity Gauntlet	PROGRAMMING	https://codeforces.com/problemset/problem/987/A	\N	\N	\N
987B	987	B	High School: Become Human	PROGRAMMING	https://codeforces.com/problemset/problem/987/B	\N	\N	\N
987C	987	C	Three displays	PROGRAMMING	https://codeforces.com/problemset/problem/987/C	\N	\N	\N
988A	988	A	Diverse Team	PROGRAMMING	https://codeforces.com/problemset/problem/988/A	\N	\N	\N
988B	988	B	Substrings Sort	PROGRAMMING	https://codeforces.com/problemset/problem/988/B	\N	\N	\N
988C	988	C	Equal Sums	PROGRAMMING	https://codeforces.com/problemset/problem/988/C	\N	\N	\N
988D	988	D	Points and Powers of Two	PROGRAMMING	https://codeforces.com/problemset/problem/988/D	\N	\N	\N
988E	988	E	Divisibility by 25	PROGRAMMING	https://codeforces.com/problemset/problem/988/E	\N	\N	\N
988F	988	F	Rain and Umbrellas	PROGRAMMING	https://codeforces.com/problemset/problem/988/F	\N	\N	\N
989A	989	A	A Blend of Springtime	PROGRAMMING	https://codeforces.com/problemset/problem/989/A	\N	\N	\N
989B	989	B	A Tide of Riverscape	PROGRAMMING	https://codeforces.com/problemset/problem/989/B	\N	\N	\N
989C	989	C	A Mist of Florescence	PROGRAMMING	https://codeforces.com/problemset/problem/989/C	\N	\N	\N
989D	989	D	A Shade of Moonlight	PROGRAMMING	https://codeforces.com/problemset/problem/989/D	\N	\N	\N
989E	989	E	A Trance of Nightfall	PROGRAMMING	https://codeforces.com/problemset/problem/989/E	\N	\N	\N
990A	990	A	Commentary Boxes	PROGRAMMING	https://codeforces.com/problemset/problem/990/A	\N	\N	\N
990B	990	B	Micro-World	PROGRAMMING	https://codeforces.com/problemset/problem/990/B	\N	\N	\N
990C	990	C	Bracket Sequences Concatenation Problem	PROGRAMMING	https://codeforces.com/problemset/problem/990/C	\N	\N	\N
990D	990	D	Graph And Its Complement	PROGRAMMING	https://codeforces.com/problemset/problem/990/D	\N	\N	\N
990E	990	E	Post Lamps	PROGRAMMING	https://codeforces.com/problemset/problem/990/E	\N	\N	\N
990F	990	F	Flow Control	PROGRAMMING	https://codeforces.com/problemset/problem/990/F	\N	\N	\N
990G	990	G	GCD Counting	PROGRAMMING	https://codeforces.com/problemset/problem/990/G	\N	\N	\N
991A	991	A	If at first you don't succeed...	PROGRAMMING	https://codeforces.com/problemset/problem/991/A	\N	\N	\N
991B	991	B	Getting an A	PROGRAMMING	https://codeforces.com/problemset/problem/991/B	\N	\N	\N
991C	991	C	Candies	PROGRAMMING	https://codeforces.com/problemset/problem/991/C	\N	\N	\N
991D	991	D	Bishwock	PROGRAMMING	https://codeforces.com/problemset/problem/991/D	\N	\N	\N
991E	991	E	Bus Number	PROGRAMMING	https://codeforces.com/problemset/problem/991/E	\N	\N	\N
991F	991	F	Concise and clear	PROGRAMMING	https://codeforces.com/problemset/problem/991/F	\N	\N	\N
992A	992	A	Nastya and an Array	PROGRAMMING	https://codeforces.com/problemset/problem/992/A	\N	\N	\N
992B	992	B	Nastya Studies Informatics	PROGRAMMING	https://codeforces.com/problemset/problem/992/B	\N	\N	\N
992C	992	C	Nastya and a Wardrobe	PROGRAMMING	https://codeforces.com/problemset/problem/992/C	\N	\N	\N
992D	992	D	Nastya and a Game	PROGRAMMING	https://codeforces.com/problemset/problem/992/D	\N	\N	\N
992E	992	E	Nastya and King-Shamans	PROGRAMMING	https://codeforces.com/problemset/problem/992/E	\N	\N	\N
993A	993	A	Two Squares	PROGRAMMING	https://codeforces.com/problemset/problem/993/A	\N	\N	\N
993B	993	B	Open Communication	PROGRAMMING	https://codeforces.com/problemset/problem/993/B	\N	\N	\N
993C	993	C	Careful Maneuvering	PROGRAMMING	https://codeforces.com/problemset/problem/993/C	\N	\N	\N
993D	993	D	Compute Power	PROGRAMMING	https://codeforces.com/problemset/problem/993/D	\N	\N	\N
993E	993	E	Nikita and Order Statistics	PROGRAMMING	https://codeforces.com/problemset/problem/993/E	\N	\N	\N
993F	993	F	The Moral Dilemma	PROGRAMMING	https://codeforces.com/problemset/problem/993/F	\N	\N	\N
994A	994	A	Fingerprints	PROGRAMMING	https://codeforces.com/problemset/problem/994/A	\N	\N	\N
994B	994	B	Knights of a Polygonal Table	PROGRAMMING	https://codeforces.com/problemset/problem/994/B	\N	\N	\N
995A	995	A	Tesla	PROGRAMMING	https://codeforces.com/problemset/problem/995/A	\N	\N	\N
995B	995	B	Suit and Tie	PROGRAMMING	https://codeforces.com/problemset/problem/995/B	\N	\N	\N
995C	995	C	Leaving the Bar	PROGRAMMING	https://codeforces.com/problemset/problem/995/C	\N	\N	\N
995D	995	D	Game	PROGRAMMING	https://codeforces.com/problemset/problem/995/D	\N	\N	\N
995E	995	E	Number Clicker	PROGRAMMING	https://codeforces.com/problemset/problem/995/E	\N	\N	\N
995F	995	F	Cowmpany Cowmpensation	PROGRAMMING	https://codeforces.com/problemset/problem/995/F	\N	\N	\N
996A	996	A	Hit the Lottery	PROGRAMMING	https://codeforces.com/problemset/problem/996/A	\N	\N	\N
996B	996	B	World Cup	PROGRAMMING	https://codeforces.com/problemset/problem/996/B	\N	\N	\N
997A	997	A	Convert to Ones	PROGRAMMING	https://codeforces.com/problemset/problem/997/A	\N	\N	\N
997B	997	B	Roman Digits	PROGRAMMING	https://codeforces.com/problemset/problem/997/B	\N	\N	\N
997C	997	C	Sky Full of Stars	PROGRAMMING	https://codeforces.com/problemset/problem/997/C	\N	\N	\N
997D	997	D	Cycles in product	PROGRAMMING	https://codeforces.com/problemset/problem/997/D	\N	\N	\N
997E	997	E	Good Subsegments	PROGRAMMING	https://codeforces.com/problemset/problem/997/E	\N	\N	\N
998A	998	A	Balloons	PROGRAMMING	https://codeforces.com/problemset/problem/998/A	\N	\N	\N
998B	998	B	Cutting	PROGRAMMING	https://codeforces.com/problemset/problem/998/B	\N	\N	\N
999A	999	A	Mishka and Contest	PROGRAMMING	https://codeforces.com/problemset/problem/999/A	\N	\N	\N
999B	999	B	Reversing Encryption	PROGRAMMING	https://codeforces.com/problemset/problem/999/B	\N	\N	\N
999C	999	C	Alphabetic Removals	PROGRAMMING	https://codeforces.com/problemset/problem/999/C	\N	\N	\N
999D	999	D	Equalize the Remainders	PROGRAMMING	https://codeforces.com/problemset/problem/999/D	\N	\N	\N
999E	999	E	Reachability from the Capital	PROGRAMMING	https://codeforces.com/problemset/problem/999/E	\N	\N	\N
999F	999	F	Cards and Joy	PROGRAMMING	https://codeforces.com/problemset/problem/999/F	\N	\N	\N
1000A	1000	A	Codehorses T-shirts	PROGRAMMING	https://codeforces.com/problemset/problem/1000/A	\N	\N	\N
1000B	1000	B	Light It Up	PROGRAMMING	https://codeforces.com/problemset/problem/1000/B	\N	\N	\N
1000C	1000	C	Covered Points Count	PROGRAMMING	https://codeforces.com/problemset/problem/1000/C	\N	\N	\N
1000D	1000	D	Yet Another Problem On a Subsequence	PROGRAMMING	https://codeforces.com/problemset/problem/1000/D	\N	\N	\N
1000E	1000	E	We Need More Bosses	PROGRAMMING	https://codeforces.com/problemset/problem/1000/E	\N	\N	\N
1000F	1000	F	One Occurrence	PROGRAMMING	https://codeforces.com/problemset/problem/1000/F	\N	\N	\N
1000G	1000	G	Two-Paths	PROGRAMMING	https://codeforces.com/problemset/problem/1000/G	\N	\N	\N
1001A	1001	A	Generate plus state or minus state	PROGRAMMING	https://codeforces.com/problemset/problem/1001/A	\N	\N	\N
1001B	1001	B	Generate Bell state	PROGRAMMING	https://codeforces.com/problemset/problem/1001/B	\N	\N	\N
1001C	1001	C	Generate GHZ state	PROGRAMMING	https://codeforces.com/problemset/problem/1001/C	\N	\N	\N
1001D	1001	D	Distinguish plus state and minus state	PROGRAMMING	https://codeforces.com/problemset/problem/1001/D	\N	\N	\N
1001E	1001	E	Distinguish Bell states	PROGRAMMING	https://codeforces.com/problemset/problem/1001/E	\N	\N	\N
1001F	1001	F	Distinguish multi-qubit basis states	PROGRAMMING	https://codeforces.com/problemset/problem/1001/F	\N	\N	\N
1001G	1001	G	Oracle for f(x) = k-th element of x	PROGRAMMING	https://codeforces.com/problemset/problem/1001/G	\N	\N	\N
1001H	1001	H	Oracle for f(x) = parity of the number of 1s in x	PROGRAMMING	https://codeforces.com/problemset/problem/1001/H	\N	\N	\N
1001I	1001	I	Deutsch-Jozsa algorithm	PROGRAMMING	https://codeforces.com/problemset/problem/1001/I	\N	\N	\N
1002A1	1002	A1	Generate superposition of all basis states	PROGRAMMING	https://codeforces.com/problemset/problem/1002/A1	\N	\N	\N
1002A3	1002	A3	Generate superposition of two basis states	PROGRAMMING	https://codeforces.com/problemset/problem/1002/A3	\N	\N	\N
1002A4	1002	A4	Generate W state	PROGRAMMING	https://codeforces.com/problemset/problem/1002/A4	\N	\N	\N
1002B1	1002	B1	Distinguish zero state and W state	PROGRAMMING	https://codeforces.com/problemset/problem/1002/B1	\N	\N	\N
1002B2	1002	B2	Distinguish GHZ state and W state	PROGRAMMING	https://codeforces.com/problemset/problem/1002/B2	\N	\N	\N
1002B3	1002	B3	Distinguish four 2-qubit states	PROGRAMMING	https://codeforces.com/problemset/problem/1002/B3	\N	\N	\N
1002B4	1002	B4	Distinguish four 2-qubit states - 2	PROGRAMMING	https://codeforces.com/problemset/problem/1002/B4	\N	\N	\N
1002D1	1002	D1	Oracle for f(x) = b * x mod 2	PROGRAMMING	https://codeforces.com/problemset/problem/1002/D1	\N	\N	\N
1002D2	1002	D2	Oracle for f(x) = b * x + (1 - b) * (1 - x) mod 2	PROGRAMMING	https://codeforces.com/problemset/problem/1002/D2	\N	\N	\N
1002D3	1002	D3	Oracle for majority function	PROGRAMMING	https://codeforces.com/problemset/problem/1002/D3	\N	\N	\N
1002E1	1002	E1	Bernstein-Vazirani algorithm	PROGRAMMING	https://codeforces.com/problemset/problem/1002/E1	\N	\N	\N
1002E2	1002	E2	Another array reconstruction algorithm	PROGRAMMING	https://codeforces.com/problemset/problem/1002/E2	\N	\N	\N
1003A	1003	A	Polycarp's Pockets	PROGRAMMING	https://codeforces.com/problemset/problem/1003/A	\N	\N	\N
1003B	1003	B	Binary String Constructing	PROGRAMMING	https://codeforces.com/problemset/problem/1003/B	\N	\N	\N
1003C	1003	C	Intense Heat	PROGRAMMING	https://codeforces.com/problemset/problem/1003/C	\N	\N	\N
1003D	1003	D	Coins and Queries	PROGRAMMING	https://codeforces.com/problemset/problem/1003/D	\N	\N	\N
1003E	1003	E	Tree Constructing	PROGRAMMING	https://codeforces.com/problemset/problem/1003/E	\N	\N	\N
1003F	1003	F	Abbreviation	PROGRAMMING	https://codeforces.com/problemset/problem/1003/F	\N	\N	\N
1004A	1004	A	Sonya and Hotels	PROGRAMMING	https://codeforces.com/problemset/problem/1004/A	\N	\N	\N
1004B	1004	B	Sonya and Exhibition	PROGRAMMING	https://codeforces.com/problemset/problem/1004/B	\N	\N	\N
1004C	1004	C	Sonya and Robots	PROGRAMMING	https://codeforces.com/problemset/problem/1004/C	\N	\N	\N
1004D	1004	D	Sonya and Matrix	PROGRAMMING	https://codeforces.com/problemset/problem/1004/D	\N	\N	\N
1004E	1004	E	Sonya and Ice Cream	PROGRAMMING	https://codeforces.com/problemset/problem/1004/E	\N	\N	\N
1004F	1004	F	Sonya and Bitwise OR	PROGRAMMING	https://codeforces.com/problemset/problem/1004/F	\N	\N	\N
1005A	1005	A	Tanya and Stairways	PROGRAMMING	https://codeforces.com/problemset/problem/1005/A	\N	\N	\N
1005B	1005	B	Delete from the Left	PROGRAMMING	https://codeforces.com/problemset/problem/1005/B	\N	\N	\N
1005C	1005	C	Summarize to the Power of Two	PROGRAMMING	https://codeforces.com/problemset/problem/1005/C	\N	\N	\N
1005D	1005	D	Polycarp and Div 3	PROGRAMMING	https://codeforces.com/problemset/problem/1005/D	\N	\N	\N
1005F	1005	F	Berland and the Shortest Paths	PROGRAMMING	https://codeforces.com/problemset/problem/1005/F	\N	\N	\N
1005E1	1005	E1	Median on Segments (Permutations Edition)	PROGRAMMING	https://codeforces.com/problemset/problem/1005/E1	\N	\N	\N
1005E2	1005	E2	Median on Segments (General Case Edition)	PROGRAMMING	https://codeforces.com/problemset/problem/1005/E2	\N	\N	\N
1006A	1006	A	Adjacent Replacements	PROGRAMMING	https://codeforces.com/problemset/problem/1006/A	\N	\N	\N
1006B	1006	B	Polycarp's Practice	PROGRAMMING	https://codeforces.com/problemset/problem/1006/B	\N	\N	\N
1006C	1006	C	Three Parts of the Array	PROGRAMMING	https://codeforces.com/problemset/problem/1006/C	\N	\N	\N
1006D	1006	D	Two Strings Swaps	PROGRAMMING	https://codeforces.com/problemset/problem/1006/D	\N	\N	\N
1006E	1006	E	Military Problem	PROGRAMMING	https://codeforces.com/problemset/problem/1006/E	\N	\N	\N
1006F	1006	F	Xor-Paths	PROGRAMMING	https://codeforces.com/problemset/problem/1006/F	\N	\N	\N
1007A	1007	A	Reorder the Array	PROGRAMMING	https://codeforces.com/problemset/problem/1007/A	\N	\N	\N
1007B	1007	B	Pave the Parallelepiped	PROGRAMMING	https://codeforces.com/problemset/problem/1007/B	\N	\N	\N
1007C	1007	C	Guess two numbers	PROGRAMMING	https://codeforces.com/problemset/problem/1007/C	\N	\N	\N
1007D	1007	D	Ants	PROGRAMMING	https://codeforces.com/problemset/problem/1007/D	\N	\N	\N
1007E	1007	E	Mini Metro	PROGRAMMING	https://codeforces.com/problemset/problem/1007/E	\N	\N	\N
1008A	1008	A	Romaji	PROGRAMMING	https://codeforces.com/problemset/problem/1008/A	\N	\N	\N
1008B	1008	B	Turn the Rectangles	PROGRAMMING	https://codeforces.com/problemset/problem/1008/B	\N	\N	\N
1009A	1009	A	Game Shopping	PROGRAMMING	https://codeforces.com/problemset/problem/1009/A	\N	\N	\N
1009B	1009	B	Minimum Ternary String	PROGRAMMING	https://codeforces.com/problemset/problem/1009/B	\N	\N	\N
1009C	1009	C	Annoying Present	PROGRAMMING	https://codeforces.com/problemset/problem/1009/C	\N	\N	\N
1009D	1009	D	Relatively Prime Graph	PROGRAMMING	https://codeforces.com/problemset/problem/1009/D	\N	\N	\N
1009E	1009	E	Intercity Travelling	PROGRAMMING	https://codeforces.com/problemset/problem/1009/E	\N	\N	\N
1009F	1009	F	Dominant Indices	PROGRAMMING	https://codeforces.com/problemset/problem/1009/F	\N	\N	\N
1009G	1009	G	Allowed Letters	PROGRAMMING	https://codeforces.com/problemset/problem/1009/G	\N	\N	\N
1010A	1010	A	Fly	PROGRAMMING	https://codeforces.com/problemset/problem/1010/A	\N	\N	\N
1010B	1010	B	Rocket	PROGRAMMING	https://codeforces.com/problemset/problem/1010/B	\N	\N	\N
1010C	1010	C	Border	PROGRAMMING	https://codeforces.com/problemset/problem/1010/C	\N	\N	\N
1010D	1010	D	Mars rover	PROGRAMMING	https://codeforces.com/problemset/problem/1010/D	\N	\N	\N
1010E	1010	E	Store	PROGRAMMING	https://codeforces.com/problemset/problem/1010/E	\N	\N	\N
1010F	1010	F	Tree	PROGRAMMING	https://codeforces.com/problemset/problem/1010/F	\N	\N	\N
1011A	1011	A	Stages	PROGRAMMING	https://codeforces.com/problemset/problem/1011/A	\N	\N	\N
1011B	1011	B	Planning The Expedition	PROGRAMMING	https://codeforces.com/problemset/problem/1011/B	\N	\N	\N
1012A	1012	A	Photo of The Sky	PROGRAMMING	https://codeforces.com/problemset/problem/1012/A	\N	\N	\N
1012B	1012	B	Chemical table	PROGRAMMING	https://codeforces.com/problemset/problem/1012/B	\N	\N	\N
1012C	1012	C	Hills	PROGRAMMING	https://codeforces.com/problemset/problem/1012/C	\N	\N	\N
1012D	1012	D	AB-Strings	PROGRAMMING	https://codeforces.com/problemset/problem/1012/D	\N	\N	\N
1012E	1012	E	Cycle sort	PROGRAMMING	https://codeforces.com/problemset/problem/1012/E	\N	\N	\N
1012F	1012	F	Passports	PROGRAMMING	https://codeforces.com/problemset/problem/1012/F	\N	\N	\N
1013A	1013	A	Piles With Stones	PROGRAMMING	https://codeforces.com/problemset/problem/1013/A	\N	\N	\N
1013B	1013	B	And	PROGRAMMING	https://codeforces.com/problemset/problem/1013/B	\N	\N	\N
1015A	1015	A	Points in Segments	PROGRAMMING	https://codeforces.com/problemset/problem/1015/A	\N	\N	\N
1015B	1015	B	Obtaining the String	PROGRAMMING	https://codeforces.com/problemset/problem/1015/B	\N	\N	\N
1015C	1015	C	Songs Compression	PROGRAMMING	https://codeforces.com/problemset/problem/1015/C	\N	\N	\N
1015D	1015	D	Walking Between Houses	PROGRAMMING	https://codeforces.com/problemset/problem/1015/D	\N	\N	\N
1015F	1015	F	Bracket Substring	PROGRAMMING	https://codeforces.com/problemset/problem/1015/F	\N	\N	\N
1015E1	1015	E1	Stars Drawing (Easy Edition)	PROGRAMMING	https://codeforces.com/problemset/problem/1015/E1	\N	\N	\N
1015E2	1015	E2	Stars Drawing (Hard Edition)	PROGRAMMING	https://codeforces.com/problemset/problem/1015/E2	\N	\N	\N
1016A	1016	A	Death Note	PROGRAMMING	https://codeforces.com/problemset/problem/1016/A	\N	\N	\N
1016B	1016	B	Segment Occurrences	PROGRAMMING	https://codeforces.com/problemset/problem/1016/B	\N	\N	\N
1016C	1016	C	Vasya And The Mushrooms	PROGRAMMING	https://codeforces.com/problemset/problem/1016/C	\N	\N	\N
1016D	1016	D	Vasya And The Matrix	PROGRAMMING	https://codeforces.com/problemset/problem/1016/D	\N	\N	\N
